Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,JC Institution Name,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,37913,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37914,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,JSTOR - Business I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37915,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,JSTOR - Health & General Sciences Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,45290,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Karger SHEDL 2014-16,2014-01-01,2016-12-31,,,,,,
,,37513,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Knovel Interactive Library 2012 - 2015,2012-08-01,2015-07-31,,,,,,
,,37466,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Marine Digimap,2012-08-01,2016-07-31,,,,,,
,,44801,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,37246,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2012-03-06,2014-07-31,,,,,,
,,41130,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Oxford Journals SHEDL 2013-2015 offer,2013-01-01,2015-12-31,,,,,,
,,43708,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Oxford Quick Reference 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43783,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Oxford Scholarship Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43744,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,"Planex, The IDOX Information Service Annual Commitment  2013-2016",2013-08-22,2016-07-31,,,,,,
,,44823,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Project MUSE SHEDL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,45318,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,PYMCA for Education,2013-12-11,2014-11-30,,,,,,
,,41929,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-04-30,2018-12-31,,,,,,
,,41940,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,SAGE Publications SHEDL 2013-15 Offer,2013-01-01,2015-12-31,,,,,,
,,45910,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,37252,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Scran 2011 renewal,2012-03-12,2014-10-31,,,,,,
,,42974,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,SHEDL JoVE (Journal of Visualized Excperiments),2013-08-01,2016-07-31,,,,,,
,,44880,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,SHEDL Web of Knowledge 2013-2018,2013-10-01,2018-09-30,,,,,,
,,38883,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Springer Science + Business Media SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,40681,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Springer SHEDL Adis Journals 2013-2014,2013-01-01,2015-12-31,,,,,,
,,41858,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,SpringerProtocols,2013-04-29,2017-12-31,,,,,,
,,42757,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive - 2013 to 2016",2013-07-01,2016-06-30,,,,,,
,,41072,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Taylor & Francis NESLi2 Journals Agreement 2012-2014,2012-12-18,2014-12-31,,,,,,
,,35944,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,The Times Digital Archive (1785-1985) 2011-2014,2011-09-23,2014-07-31,,,,,,
,,30050,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,37052,Glasgow_Caledonian_University,Glasgow Caledonian University,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-10,2014-12-31,,,,,,
,,43172,Glyndwr_University,Glyndŵr University,,,,,19th Century British Library Newspapers (2013-2014) ,2013-08-01,2014-03-24,,,,,,
,,43765,Glyndwr_University,Glyndŵr University,,,,,Grove Art Online only 2013-2014,2013-09-01,2014-08-31,,,,,,
,,41450,Glyndwr_University,Glyndŵr University,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-26,2018-02-06,,,,,,
,,39797,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-09-20,2015-07-31,,,,,,
,,39798,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-09-20,2015-07-31,,,,,,
,,39799,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-09-20,2015-07-31,,,,,,
,,39800,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Arts & Sciences IV Collection-2012 renewal,2012-09-20,2015-07-31,,,,,,
,,39801,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Arts & Sciences V Collection 2012 renewal,2012-09-20,2015-07-31,,,,,,
,,39802,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Arts & Sciences VII Collection-2012 renewal ,2012-09-20,2015-07-31,,,,,,
,,39803,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Business II Collection-2012 renewal,2012-09-20,2015-07-31,,,,,,
,,39804,Glyndwr_University,Glyndŵr University,,,,,JSTOR - Life Sciences Collection-2012 renewal,2012-09-20,2015-07-31,,,,,,
,,45623,Glyndwr_University,Glyndŵr University,,,,,OUP Journals WHEEL 2014-2016 offer,2014-01-01,2016-12-31,,,,,,
,,40802,Glyndwr_University,Glyndŵr University,,,,,SAGE NESLi2 2013-14 Offer,2012-11-30,2014-12-31,,,,,,
,,45564,Glyndwr_University,Glyndŵr University,,,,,SAGE WHEEL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,44518,Glyndwr_University,Glyndŵr University,,,,,Web of Knowledge Upgrade 2013-2016 (Annual Commitment),2013-10-08,2016-09-30,,,,,,
,,30051,Glyndwr_University,Glyndŵr University,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,46396,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,"Encyclopaedia Britannica - 4 Month Free Trial (3rd Feb to 31st May 2014) - Image Quest, Britannica Online Academic Edition, eBook Collection",2014-03-21,2014-05-31,,,,,,
,,35559,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,ACLS Humanities E-Book 2011-2014,2011-08-12,2014-07-31,,,,,,
,,34842,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,a-n The Artist Information Company 2011-14 renewal,2011-08-01,2014-07-31,,,,,,
,,34306,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Credo Reference 100  (standard package) Annual Commitment,2011-06-01,2014-05-31,,,,,,
,,42154,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36369,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,43324,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-01,2014-08-31,,,,,,
,,35273,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,JISC eCollections,2011-08-01,2014-07-31,,,,,,
,,43736,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41398,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-25,2018-02-06,,,,,,
,,45973,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,41038,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Literature Online  2013 - 2015,2013-01-01,2015-12-31,,,,,,
,,45156,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Oxford University Press NESLi2 2014 Subject/Bespoke Collections offer ,2014-01-01,2014-12-31,,,,,,
,,42723,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Portico,2013-09-01,2014-08-31,,,,,,
,,44729,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,41705,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,SciVerse Scopus ,2013-04-01,2015-03-31,,,,,,
,,34361,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Social Theory Perpetual Purchase ,2011-06-01,3011-05-31,,,,,,
,,37418,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,The Literary Encyclopedia (2012 to 2015),2012-09-01,2015-08-31,,,,,,
,,43735,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30052,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,43323,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Who's Who and Who Was Who 2013-2014,2013-09-01,2014-08-31,,,,,,
,,44479,"Goldsmiths_College,_University_of_London","Goldsmiths College, University of London",,,,,Wiley Online Library NESLi2 2012-2014,2013-10-07,2014-12-31,,,,,,
,,36208,Guildhall_School_of_Music_and_Drama,Guildhall School of Music and Drama,,,,,Cambridge Journals Digital Archive,2011-10-24,2015-06-30,,,,,,
,,34436,Guildhall_School_of_Music_and_Drama,Guildhall School of Music and Drama,,,,,Credo Reference 150  (standard package)  Annual Commitment,2011-06-01,2014-05-31,,,,,,
,,44077,Guildhall_School_of_Music_and_Drama,Guildhall School of Music and Drama,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-13,2014-08-31,,,,,,
,,37741,Guildhall_School_of_Music_and_Drama,Guildhall School of Music and Drama,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37742,Guildhall_School_of_Music_and_Drama,Guildhall School of Music and Drama,,,,,JSTOR - Arts & Sciences V Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37743,Guildhall_School_of_Music_and_Drama,Guildhall School of Music and Drama,,,,,JSTOR - Arts & Sciences VIII Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,33740,Harper_Adams_University_College,Harper Adams University College,,,,,Cambridge Journals Digital Archive,2011-02-08,2015-06-30,,,,,,
,,35482,Harper_Adams_University_College,Harper Adams University College,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-02,2016-07-31,,,,,,
,,36309,Harper_Adams_University_College,Harper Adams University College,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,42133,Harper_Adams_University_College,Harper Adams University College,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-05-20,2018-02-06,,,,,,
,,44309,Harper_Adams_University_College,Harper Adams University College,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30053,Harper_Adams_University_College,Harper Adams University College,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,36437,Harper_Adams_University_College,Harper Adams University College,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-01,2014-12-31,,,,,,
,,46445,Heriot-Watt_University,Heriot-Watt University,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2014-03-28,2016-06-30,,,,,,
,,46444,Heriot-Watt_University,Heriot-Watt University,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-03-28,2018-12-31,,,,,,
,,46443,Heriot-Watt_University,Heriot-Watt University,,,,,SpringerProtocols,2014-03-28,2017-12-31,,,,,,
,,40867,Heriot-Watt_University,Heriot-Watt University,,,,,ACS SHEDL 2013-15 (American Chemical Society) offer,2013-01-01,2015-12-31,,,,,,
,,45039,Heriot-Watt_University,Heriot-Watt University,,,,,American Chemical Society Legacy Archives ,2013-11-14,2113-07-31,,,,,,
,,33612,Heriot-Watt_University,Heriot-Watt University,,,,,BIOSIS Previews Backfile 1969-2008,2011-01-20,2112-09-30,,,,,,
,,40631,Heriot-Watt_University,Heriot-Watt University,,,,,Bloomsbury Journals Collection SHEDL 2013-2015 offer ,2013-01-01,2015-12-31,,,,,,
,,34145,Heriot-Watt_University,Heriot-Watt University,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,40603,Heriot-Watt_University,Heriot-Watt University,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,33613,Heriot-Watt_University,Heriot-Watt University,,,,,Cambridge Journals Digital Archive,2011-01-20,2015-06-30,,,,,,
,,38345,Heriot-Watt_University,Heriot-Watt University,,,,,Cambridge University Press SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,37202,Heriot-Watt_University,Heriot-Watt University,,,,,Digimap Ordnance Survey Collection®  2011-2016,2012-02-13,2016-07-31,,,,,,
,,36224,Heriot-Watt_University,Heriot-Watt University,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,40509,Heriot-Watt_University,Heriot-Watt University,,,,,EUP SHEDL 2013-2015 (Edinburgh University Press) offer,2013-01-01,2015-12-31,,,,,,
,,34624,Heriot-Watt_University,Heriot-Watt University,,,,,Info4education - Construction Information Service (3 Year Commitment),2011-06-02,2014-05-31,,,,,,
,,34625,Heriot-Watt_University,Heriot-Watt University,,,,,Info4education - Specify-it (3 Year Commitment),2011-06-02,2014-05-31,,,,,,
,,33614,Heriot-Watt_University,Heriot-Watt University,,,,,IOP Journal Archive 1874-1998,2011-01-20,2014-12-31,,,,,,
,,45545,Heriot-Watt_University,Heriot-Watt University,,,,,IOP Publishing NESLi2 2014 agreement - Option 2,2014-01-01,2014-12-31,,,,,,
,,32588,Heriot-Watt_University,Heriot-Watt University,,,,,Marine Digimap,2010-10-06,2016-07-31,,,,,,
,,45376,Heriot-Watt_University,Heriot-Watt University,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,36467,Heriot-Watt_University,Heriot-Watt University,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-11-11,2014-07-31,,,,,,
,,41132,Heriot-Watt_University,Heriot-Watt University,,,,,Oxford Journals SHEDL 2013-2015 offer,2013-01-01,2015-12-31,,,,,,
,,44840,Heriot-Watt_University,Heriot-Watt University,,,,,Project MUSE SHEDL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,39953,Heriot-Watt_University,Heriot-Watt University,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45721,Heriot-Watt_University,Heriot-Watt University,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-09,2018-12-31,,,,,,
,,45038,Heriot-Watt_University,Heriot-Watt University,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-11-14,2018-12-31,,,,,,
,,41942,Heriot-Watt_University,Heriot-Watt University,,,,,SAGE Publications SHEDL 2013-15 Offer,2013-01-01,2015-12-31,,,,,,
,,45913,Heriot-Watt_University,Heriot-Watt University,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,42976,Heriot-Watt_University,Heriot-Watt University,,,,,SHEDL JoVE (Journal of Visualized Excperiments),2013-08-01,2016-07-31,,,,,,
,,44882,Heriot-Watt_University,Heriot-Watt University,,,,,SHEDL Web of Knowledge 2013-2018,2013-10-01,2018-09-30,,,,,,
,,38885,Heriot-Watt_University,Heriot-Watt University,,,,,Springer Science + Business Media SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,40683,Heriot-Watt_University,Heriot-Watt University,,,,,Springer SHEDL Adis Journals 2013-2014,2013-01-01,2015-12-31,,,,,,
,,36428,Heriot-Watt_University,Heriot-Watt University,,,,,Taylor & Francis Journals Agreement 2012-2014,2012-01-01,2014-12-31,,,,,,
,,30054,Heriot-Watt_University,Heriot-Watt University,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,42817,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,39614,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,38908,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Cambridge Journals Digital Archive,2012-07-30,2015-06-30,,,,,,
,,36921,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-01-01,2016-12-31,,,,,,
,,36330,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,45876,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-21,2014-12-31,,,,,,
,,37141,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2012-02-01,2014-07-31,,,,,,
,,36804,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Reaxys 2011-2014,2011-12-09,2014-10-31,,,,,,
,,38907,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,32651,Institute_of_Cancer_Research,Institute of Cancer Research,,,,,RSC Journals Archive ,2010-10-08,2110-12-31,,,,,,
