Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,44911,Cranfield University,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,35769,Cranfield University,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-09-05,2014-07-31,,,,,,
,,39860,Cranfield University,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45501,Cranfield University,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-01,2018-12-31,,,,,,
,,41877,Cranfield University,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-04-29,2018-12-31,,,,,,
,,41098,Cranfield University,,,,,SAGE NESLi2 2013-14 Offer,2012-12-20,2014-12-31,,,,,,
,,34413,Cranfield University,,,,,SciVerse Scopus ,2011-05-27,2015-03-31,,,,,,
,,45900,Cranfield University,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,40042,Cranfield University,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,41982,Cranfield University,,,,,SpringerProtocols,2013-05-02,2017-12-31,,,,,,
,,42785,Cranfield University,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-02,2016-06-30,,,,,,
,,44108,Cranfield University,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30046,Cranfield University,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,37072,Cranfield University,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-13,2014-12-31,,,,,,
,,46425,Durham University,,,,,Bridgeman Education (Annual Commitment) 2014-2017,2014-04-01,2017-03-31,,,,,,
,,39584,Durham University,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
